player_id,batter_atbats,batter_homeruns,batter_ops,batter_runs,batter_rbi,batter_average,pitcher_innings,pitcher_wins,pitcher_losses,pitcher_era,pitcher_whip,pitcher_saves,pitcher_strikeouts,war,allstar_apps,in_hall_of_fame
huletti01,2128,48,0.669,245,220,0.249,0,0,0,0,0,0,0,6.7,0,0
asproke01,1483,19,0.668,171,124,0.249,0,0,0,0,0,0,0,2,0,0
landrti01,995,13,0.662,120,111,0.249,0,0,0,0,0,0,0,1.8,0,0
stillku01,3125,34,0.66,362,310,0.249,0,0,0,0,0,0,0,3.1,1,0
thomade01,4677,43,0.649,585,370,0.249,0,0,0,0,0,0,0,6.5,0,0
roystje01,4208,40,0.648,552,352,0.249,0,0,0,0,0,0,0,2.4,0,0
trevial01,2430,23,0.643,245,244,0.249,0,0,0,0,0,0,0,7.9,0,0
terryad01,2389,15,0.639,314,287,0.249,3514,197,196,3.74,1.37,6,1553,31.2,0,0
suderpe01,5085,49,0.627,469,541,0.249,0,0,0,0,0,0,0,-1.9,0,0
wehnejo01,804,4,0.626,99,54,0.249,0,0,0,0,0,0,0,-1.8,0,0
scottto01,2803,17,0.624,331,253,0.249,0,0,0,0,0,0,0,4.3,0,0
feldemi01,2262,14,0.623,318,173,0.249,0,0,0,0,0,0,0,3.1,0,0
archeji01,2646,16,0.621,246,296,0.249,0,0,0,0,0,0,0,10.3,0,0
treshmi01,3169,2,0.618,326,297,0.249,0,0,0,0,0,0,0,2.2,1,0
egandi01,3080,4,0.615,374,292,0.249,0,0,0,0,0,0,0,6.6,0,0
kopfla01,3010,5,0.614,349,266,0.249,0,0,0,0,0,0,0,4.2,0,0
griffal01,6780,24,0.604,759,527,0.249,0,0,0,0,0,0,0,3,1,0
warnejo01,3497,6,0.6,348,302,0.249,0,0,0,0,0,0,0,14.8,0,0
scottev01,5837,20,0.596,552,551,0.249,0,0,0,0,0,0,0,16.5,0,0
granted01,3385,5,0.595,399,277,0.249,0,0,0,0,0,0,0,4.5,0,0
forceda01,4250,1,0.572,653,376,0.249,25,1,1,6.12,1.84,0,0,17.1,0,0
evansda01,8973,414,0.792,1344,1354,0.248,0,0,0,0,0,0,0,58.8,2,0
nettlgr01,8986,390,0.75,1193,1314,0.248,0,0,0,0,0,0,0,68,6,0
hallbi03,3334,125,0.744,450,440,0.248,1,0,0,0,0,0,0,9.6,0,0
brockgr01,3202,110,0.737,420,462,0.248,0,0,0,0,0,0,0,10,0,0
mcmulke01,5131,156,0.699,568,606,0.248,0,0,0,0,0,0,0,34,0,0
ryanco01,3982,56,0.694,535,381,0.248,0,0,0,0,0,0,0,17.6,1,0
smithwi02,1654,46,0.69,171,211,0.248,61,2,4,3.1,1.38,2,39,1,0,0
wagneha01,1849,15,0.677,179,228,0.248,0,0,0,0,0,0,0,2.5,2,0
sundbji01,6021,95,0.675,621,624,0.248,0,0,0,0,0,0,0,40.5,3,0
stanlmi01,5022,117,0.675,641,500,0.248,0,0,0,0,0,0,0,17.3,0,0
huttoto01,1655,22,0.673,196,186,0.248,1,0,0,27,4,0,1,-0.6,0,0
housefr03,1994,47,0.664,202,235,0.248,0,0,0,0,0,0,0,2,0,0
nicosst01,938,11,0.655,86,88,0.248,0,0,0,0,0,0,0,1.1,0,0
bosweke01,2517,31,0.65,266,244,0.248,0,0,0,0,0,0,0,5.4,0,0
bloodji01,3519,62,0.65,347,451,0.248,0,0,0,0,0,0,0,1,0,0
wilforo01,2690,39,0.648,318,261,0.248,0,0,0,0,0,0,0,7.5,0,0
jeffcha01,1963,26,0.646,249,188,0.248,697,39,37,4.22,1.48,25,239,8.3,0,0
brownle01,1531,10,0.631,205,169,0.248,2,0,0,27,5.5,1,0,5.3,0,0
conrowi01,5061,22,0.63,605,452,0.248,0,0,0,0,0,0,0,21.8,0,0
caldwra02,1164,8,0.619,138,114,0.248,2242,133,120,3.22,1.26,9,1006,36.3,0,0
sommejo01,3675,11,0.606,617,342,0.248,14,0,0,9.64,2.86,1,3,2.8,0,0
grimebu01,1535,2,0.588,157,168,0.248,4180,270,212,3.53,1.37,18,1512,52.8,0,1
rusieam01,1730,8,0.582,209,176,0.248,3778,246,174,3.07,1.35,5,1950,65.8,0,1
roeniga01,2708,121,0.785,367,410,0.247,0,0,0,0,0,0,0,15.4,0,0
cruzjo02,4724,204,0.782,713,624,0.247,0,0,0,0,0,0,0,19.6,0,0
porteda02,5539,188,0.763,765,826,0.247,0,0,0,0,0,0,0,40.9,4,0
perezed01,1800,79,0.757,238,294,0.247,0,0,0,0,0,0,0,0.9,0,0
phillad01,1875,59,0.753,270,173,0.247,0,0,0,0,0,0,0,13.7,0,0
mcauldi01,6185,197,0.746,888,697,0.247,0,0,0,0,0,0,0,37.6,3,0
mclouna01,3257,101,0.742,521,333,0.247,0,0,0,0,0,0,0,6.5,1,0
spraged02,4095,152,0.737,506,558,0.247,0,0,0,0,0,0,0,5.7,1,0
brenlbo01,2615,91,0.733,321,333,0.247,0,0,0,0,0,0,0,12.7,1,0
clintlo01,2153,65,0.726,270,269,0.247,0,0,0,0,0,0,0,4,0,0
landiji01,4288,93,0.719,625,467,0.247,0,0,0,0,0,0,0,20.6,1,0
snydeco02,3656,149,0.716,439,488,0.247,0,0,0,0,0,0,0,0.7,0,0
mossle01,2234,63,0.702,210,276,0.247,0,0,0,0,0,0,0,1.5,0,0
olivejo01,3367,102,0.69,320,476,0.247,0,0,0,0,0,0,0,3.8,0,0
schnebr01,3165,67,0.689,284,387,0.247,0,0,0,0,0,0,0,6.8,0,0
lummi01,3554,90,0.689,404,431,0.247,0,0,0,0,0,0,0,5.2,0,0
amezaal01,1408,12,0.64,173,110,0.247,0,0,0,0,0,0,0,3.2,0,0
knabeot01,4469,8,0.638,572,365,0.247,0,0,0,0,0,0,0,9.6,0,0
grammal01,2073,12,0.635,236,163,0.247,0,0,0,0,0,0,0,7.3,0,0
bridgro01,2272,16,0.623,245,187,0.247,0,0,0,0,0,0,0,2.9,1,0
durocle01,5350,24,0.619,575,567,0.247,0,0,0,0,0,0,0,4.3,3,0
dentbu01,4512,40,0.618,451,423,0.247,0,0,0,0,0,0,0,17.5,3,0
ripkebi01,2729,20,0.612,287,229,0.247,0,0,0,0,0,0,0,5.9,0,0
romered01,1912,8,0.6,218,155,0.247,0,0,0,0,0,0,0,-5.2,0,0
spencro01,1814,3,0.599,177,203,0.247,0,0,0,0,0,0,0,-1.7,0,0
theveto01,4164,2,0.579,380,456,0.247,0,0,0,0,0,0,0,-4.9,0,0
heisebo01,1144,1,0.573,104,86,0.247,0,0,0,0,0,0,0,1.7,0,0
napolmi01,4572,267,0.821,697,744,0.246,0,0,0,0,0,0,0,26.3,1,0
thamema01,1827,115,0.794,256,301,0.246,0,0,0,0,0,0,0,1.9,0,0
weeksri01,4417,161,0.764,733,474,0.246,0,0,0,0,0,0,0,11.5,1,0
murphdw01,4347,166,0.758,648,609,0.246,0,0,0,0,0,0,0,33.3,0,0
incavpe01,4233,206,0.758,546,655,0.246,0,0,0,0,0,0,0,10.3,0,0
olivege01,2216,93,0.742,268,320,0.246,0,0,0,0,0,0,0,6.5,0,0
geigega01,2569,77,0.731,388,283,0.246,2,0,0,9,1.5,0,2,8.6,0,0
schuri01,1568,41,0.694,189,134,0.246,0,0,0,0,0,0,0,1.8,0,0
speiech01,7156,112,0.676,770,720,0.246,0,0,0,0,0,0,0,30.6,3,0
bransje01,1555,34,0.672,173,156,0.246,0,0,0,0,0,0,0,-0.1,0,0
mccrato01,3956,75,0.67,484,404,0.246,0,0,0,0,0,0,0,8.6,0,0
owensp01,4930,46,0.665,587,439,0.246,0,0,0,0,0,0,0,12.5,0,0
brookto01,3865,71,0.663,477,431,0.246,0,0,0,0,0,0,0,11.5,0,0
hamptmi01,725,16,0.65,97,79,0.246,2268,148,115,4.06,1.44,1,1387,28.2,2,0
lemkema01,3230,32,0.641,349,270,0.246,0,0,0,0,0,0,0,6.1,0,0
austiji01,5388,13,0.64,661,390,0.246,0,0,0,0,0,0,0,22.8,0,0
colluja01,118,1,0.635,15,13,0.246,464,32,28,4.15,1.41,12,171,4,0,0
barneda01,2536,31,0.635,297,201,0.246,1,0,1,9,1,0,1,8.7,0,0
walkech01,1217,17,0.634,150,116,0.246,0,0,0,0,0,0,0,-2.2,0,0
manwaki01,2982,21,0.629,248,278,0.246,0,0,0,0,0,0,0,5.2,0,0
larocda01,61,0,0.619,7,2,0.246,1049,65,58,3.53,1.31,126,819,15.1,2,0
perezma01,3131,22,0.617,313,241,0.246,0,0,0,0,0,0,0,-0.1,0,0
cassijo01,2642,5,0.581,353,191,0.246,231,2,22,3.19,1.39,0,11,-5.2,0,0
donohpe01,732,6,0.575,44,87,0.246,2112,134,118,3.87,1.35,12,571,18.8,0,0
daultda01,3630,137,0.784,511,588,0.245,0,0,0,0,0,0,0,22.9,3,0
sotoge01,2522,108,0.765,308,361,0.245,0,0,0,0,0,0,0,12,1,0
johnsch04,3836,167,0.763,465,570,0.245,0,0,0,0,0,0,0,22.6,2,0
brunato01,6289,271,0.761,804,919,0.245,0,0,0,0,0,0,0,22,1,0
treshto01,4251,153,0.746,595,530,0.245,0,0,0,0,0,0,0,22,2,0
martica01,2906,108,0.745,350,424,0.245,0,0,0,0,0,0,0,11,0,0
lepcite01,2092,69,0.716,233,251,0.245,0,0,0,0,0,0,0,5.3,0,0
davisjo02,3585,127,0.71,364,490,0.245,0,0,0,0,0,0,0,15.8,2,0
buechst01,4266,137,0.71,501,547,0.245,0,0,0,0,0,0,0,16.5,0,0
crosefr01,6277,98,0.695,1006,649,0.245,0,0,0,0,0,0,0,24.5,2,0
colesda01,2891,75,0.689,333,368,0.245,0,0,0,0,0,0,0,-1.5,0,0
gonzaal02,5776,157,0.685,667,690,0.245,0,0,0,0,0,0,0,9.4,1,0
servasc01,2493,63,0.681,243,319,0.245,0,0,0,0,0,0,0,3.1,0,0
ashbyal01,4123,90,0.681,397,513,0.245,0,0,0,0,0,0,0,11.1,0,0
barmecl01,3805,89,0.673,434,415,0.245,0,0,0,0,0,0,0,14.9,0,0
puntoni01,3253,19,0.646,421,263,0.245,0,0,0,0,0,0,0,15.4,0,0
ceronri01,4069,59,0.644,393,436,0.245,2,0,0,0,0.5,0,1,8.1,0,0
cedenro02,2565,40,0.642,265,239,0.245,0,0,0,0,0,0,0,-1.6,0,0
brohaja01,2500,30,0.633,262,227,0.245,0,0,0,0,0,0,0,5.6,0,0
clingbi01,2854,8,0.629,413,302,0.245,0,0,0,0,0,0,0,8.2,0,0
newsosk01,3716,9,0.597,381,292,0.245,0,0,0,0,0,0,0,1.2,0,0
lavando01,3891,7,0.596,338,377,0.245,0,0,0,0,0,0,0,9.3,0,0
wilkecu01,2452,8,0.591,272,179,0.245,0,0,0,0,0,0,0,0.9,0,0
milleot01,2836,5,0.583,229,231,0.245,0,0,0,0,0,0,0,0.1,0,0
dunnja01,1622,1,0.579,197,164,0.245,1076,64,59,4.12,1.44,3,171,6.7,0,0
alomasa01,4760,13,0.578,558,282,0.245,0,0,0,0,0,0,0,10.5,1,0
buffich01,2214,7,0.575,245,255,0.245,3404,233,152,2.96,1.23,3,1700,60.7,0,0
sainjo01,774,3,0.574,69,101,0.245,2125,139,116,3.49,1.3,51,910,29.4,3,0
epstemi01,2854,130,0.782,362,380,0.244,0,0,0,0,0,0,0,12.7,0,0
pasquda01,2620,117,0.768,341,390,0.244,0,0,0,0,0,0,0,10.7,0,0
wilkiri01,2114,81,0.742,280,275,0.244,0,0,0,0,0,0,0,14,0,0
triangu01,3907,167,0.735,389,608,0.244,0,0,0,0,0,0,0,14.1,4,0
johnsde01,5941,245,0.731,706,923,0.244,0,0,0,0,0,0,0,6.3,0,0
snidetr01,1783,54,0.71,214,212,0.244,1,0,0,18,3,0,1,4.3,0,0
spencda01,3689,105,0.707,457,428,0.244,0,0,0,0,0,0,0,13.6,0,0
schaapa01,3555,57,0.685,436,323,0.244,0,0,0,0,0,0,0,14.7,0,0
hubbagl01,4441,70,0.677,545,448,0.244,0,0,0,0,0,0,0,19.2,1,0
essiaji01,1855,33,0.674,194,207,0.244,0,0,0,0,0,0,0,10.9,0,0
mordemi01,1362,24,0.666,157,132,0.244,0,0,0,0,0,0,0,-2.8,0,0
willido03,389,9,0.665,43,39,0.244,1221,72,69,4.17,1.43,0,896,19.7,2,0
foleyto02,2708,32,0.647,248,263,0.244,0,0,0,0,0,0,0,5.6,0,0
pauljo01,713,10,0.644,92,73,0.244,0,0,0,0,0,0,0,0.2,0,0
amalfjo01,1715,9,0.641,248,123,0.244,0,0,0,0,0,0,0,1.8,0,0
bertore01,1745,27,0.639,204,171,0.244,0,0,0,0,0,0,0,-1.2,0,0
wilsoen01,1406,22,0.638,155,141,0.244,0,0,0,0,0,0,0,-5.3,0,0
sistisi01,2999,27,0.637,401,260,0.244,0,0,0,0,0,0,0,2.3,0,0
nelsoda01,2578,20,0.617,340,211,0.244,0,0,0,0,0,0,0,5.1,1,0
dailyco01,2214,2,0.615,280,262,0.244,0,0,0,0,0,0,0,4.1,0,0
mackco01,2698,5,0.605,392,265,0.244,0,0,0,0,0,0,0,6.9,0,0
remseja01,2353,9,0.583,366,201,0.244,0,0,0,0,0,0,0,4.3,0,0
kenneve01,743,4,0.57,80,61,0.244,2025,104,132,4.68,1.59,5,691,12.3,2,0
colbena01,3422,173,0.773,481,520,0.243,0,0,0,0,0,0,0,14.4,3,0
plantph01,1883,91,0.771,260,292,0.243,0,0,0,0,0,0,0,2.3,0,0
valenjo03,5539,249,0.769,872,816,0.243,0,0,0,0,0,0,0,31.6,0,0
seminan01,3921,164,0.764,495,556,0.243,0,0,0,0,0,0,0,21.5,1,0
virgioz02,2258,98,0.74,258,307,0.243,0,0,0,0,0,0,0,9,2,0
ledeeri01,2030,63,0.737,290,318,0.243,0,0,0,0,0,0,0,2.8,0,0
uptonbj01,5175,164,0.723,723,586,0.243,0,0,0,0,0,0,0,16.8,0,0
jorgemi01,3421,95,0.72,429,426,0.243,0,0,0,0,0,0,0,9,0,0
marreel01,1906,66,0.714,262,261,0.243,0,0,0,0,0,0,0,4.9,0,0
foileha01,1455,46,0.713,171,166,0.243,0,0,0,0,0,0,0,4.8,1,0
roberry01,1500,46,0.708,205,169,0.243,0,0,0,0,0,0,0,5.8,0,0
gonzaal01,4977,137,0.693,623,536,0.243,0,0,0,0,0,0,0,11.2,0,0
kampoal01,2182,45,0.692,272,284,0.243,0,0,0,0,0,0,0,6.9,0,0
dusaker01,1035,24,0.689,168,106,0.243,54,0,3,5.33,1.76,1,26,1.8,0,0
jacksda04,2209,32,0.679,332,198,0.243,0,0,0,0,0,0,0,6.6,0,0
jacklfr01,1344,5,0.669,160,153,0.243,0,0,0,0,0,0,0,6.8,0,0
relafde01,2939,40,0.666,375,308,0.243,1,0,0,0,0,0,1,-0.6,0,0
greggto01,880,20,0.664,86,88,0.243,0,0,0,0,0,0,0,-1.3,0,0
lairdge01,2452,38,0.658,314,238,0.243,0,0,0,0,0,0,0,6.5,0,0
coraal01,3408,35,0.648,360,286,0.243,0,0,0,0,0,0,0,7,0,0
meekijo01,1099,15,0.644,163,131,0.243,2605,152,133,4.07,1.49,2,901,27.8,0,0
santira01,2436,30,0.644,295,214,0.243,0,0,0,0,0,0,0,7.3,0,0
mcmilro01,6752,68,0.635,739,594,0.243,0,0,0,0,0,0,0,25.8,2,0
waltebu01,1966,23,0.63,227,234,0.243,3104,198,160,3.3,1.32,4,1107,53.5,6,0
barryja01,4146,10,0.624,532,429,0.243,0,0,0,0,0,0,0,25.9,0,0
mullato01,2720,8,0.623,407,223,0.243,4531,284,220,3.05,1.24,15,1803,66.6,0,0
smithge01,6562,47,0.621,907,800,0.243,1,0,0,9,3,0,1,21.5,0,0
vangiel01,601,8,0.62,61,53,0.243,1715,99,102,4.28,1.51,19,474,15.2,0,0
farreja02,3613,23,0.616,584,370,0.243,0,0,0,0,0,0,0,18.7,0,0
hillech01,2121,20,0.615,253,152,0.243,0,0,0,0,0,0,0,2.7,0,0
hitchbi01,2249,5,0.609,231,257,0.243,0,0,0,0,0,0,0,-5.4,0,0
suthega01,3104,24,0.599,308,239,0.243,0,0,0,0,0,0,0,-3.8,0,0
bergmo01,1813,6,0.577,150,206,0.243,0,0,0,0,0,0,0,-4.6,0,0
custja01,2107,105,0.813,311,323,0.242,0,0,0,0,0,0,0,9.4,0,0
vaughgr01,6103,355,0.807,1017,1072,0.242,0,0,0,0,0,0,0,30.9,4,0
gomesjo01,3456,162,0.769,495,526,0.242,1,0,0,18,3,0,1,3.4,0,0
roberbo01,2385,115,0.765,283,368,0.242,0,0,0,0,0,0,0,9.4,0,0
hairssc01,2431,106,0.738,300,313,0.242,0,0,0,0,0,0,0,6.5,0,0
sawatca01,1449,58,0.731,133,213,0.242,0,0,0,0,0,0,0,4.3,0,0
duceyro01,1279,31,0.727,190,146,0.242,0,0,0,0,0,0,0,3.2,0,0
heganmi01,2080,53,0.712,281,229,0.242,0,0,0,0,0,0,0,8.3,1,0
stubbdr01,2834,92,0.704,444,283,0.242,0,0,0,0,0,0,0,7.9,0,0
swoboro01,2581,73,0.703,285,344,0.242,0,0,0,0,0,0,0,8,0,0
buforda01,1853,54,0.696,280,218,0.242,0,0,0,0,0,0,0,2.5,0,0
keougma01,1796,43,0.688,256,176,0.242,0,0,0,0,0,0,0,1.3,0,0
mccarda01,1493,36,0.676,182,175,0.242,3,0,0,3,1,0,4,-2.1,0,0
boyercl02,5780,162,0.671,645,654,0.242,0,0,0,0,0,0,0,27.6,0,0
edwarjo01,4577,81,0.664,430,524,0.242,0,0,0,0,0,0,0,14.7,3,0
larsedo01,596,14,0.662,65,72,0.242,1548,81,91,3.78,1.4,26,849,18.4,0,0
radfopa01,4979,13,0.659,945,462,0.242,43,0,4,8.58,2.37,0,13,12.1,0,0
versazo01,5141,95,0.657,650,471,0.242,0,0,0,0,0,0,0,12.6,2,0
hatfifr01,2039,25,0.653,259,165,0.242,0,0,0,0,0,0,0,4.7,0,0
everead01,2758,40,0.64,334,283,0.242,0,0,0,0,0,0,0,12.6,0,0
patekfr01,5530,41,0.633,736,490,0.242,0,0,0,0,0,0,0,24.1,3,0
anderda02,2026,19,0.63,244,143,0.242,0,0,0,0,0,0,0,5.7,0,0
nunezab01,2486,18,0.627,286,209,0.242,0,0,0,0,0,0,0,0.9,0,0
hoffmgl01,2163,23,0.622,247,210,0.242,0,0,0,0,0,0,0,0.3,0,0
benedbr01,2878,18,0.619,214,260,0.242,0,0,0,0,0,0,0,7.3,2,0
thomair01,1352,3,0.604,124,155,0.242,0,0,0,0,0,0,0,8.2,0,0
guerrmi01,1581,9,0.603,168,168,0.242,0,0,0,0,0,0,0,-3.2,0,0
fitzmal01,99,0,0.583,12,8,0.242,1277,77,59,3.65,1.34,7,458,16.6,0,0
smithbo02,1689,5,0.574,154,166,0.242,2246,106,139,3.94,1.4,40,618,25.8,0,0
tettlmi01,4698,245,0.818,711,732,0.241,0,0,0,0,0,0,0,29.3,2,0
tenacge01,4390,201,0.817,653,674,0.241,0,0,0,0,0,0,0,46.8,1,0
ugglada01,4759,235,0.783,759,706,0.241,0,0,0,0,0,0,0,18.2,3,0
paglimi01,3901,134,0.713,462,505,0.241,0,0,0,0,0,0,0,10.6,0,0
cruzja01,729,19,0.708,95,105,0.241,0,0,0,0,0,0,0,0.4,0,0
garcika01,1463,66,0.703,180,212,0.241,0,0,0,0,0,0,0,-3.2,0,0
robinya01,3436,16,0.699,700,400,0.241,89,3,4,3.34,1.55,1,62,11.9,0,0
killefr01,998,11,0.672,151,127,0.241,2511,164,131,3.78,1.41,0,725,34.4,0,0
maulal01,1380,7,0.669,193,180,0.241,1440,84,80,4.46,1.53,1,352,14.7,0,0
ginsbjo01,1716,20,0.652,168,182,0.241,0,0,0,0,0,0,0,0,0,0
venabma01,1397,18,0.647,176,128,0.241,0,0,0,0,0,0,0,0.8,0,0
brownto02,1280,31,0.647,151,159,0.241,0,0,0,0,0,0,0,-2.2,0,0
hendrcl01,922,14,0.641,118,97,0.241,2371,144,116,2.65,1.19,17,1092,31.4,0,0
lopezlu02,1620,22,0.636,171,151,0.241,0,0,0,0,0,0,0,-4.9,0,0
marzajo01,794,11,0.633,79,72,0.241,0,0,0,0,0,0,0,0.3,0,0
bennega01,1690,22,0.63,141,192,0.241,0,0,0,0,0,0,0,-3.1,0,0
heffndo01,2526,6,0.62,275,248,0.241,0,0,0,0,0,0,0,-3.8,0,0
hawlepi01,1230,11,0.615,130,163,0.241,3012,167,179,3.96,1.43,3,868,39.7,0,0
uribejo01,3064,19,0.614,307,219,0.241,0,0,0,0,0,0,0,8.7,0,0
tysonmi01,2959,27,0.612,281,269,0.241,0,0,0,0,0,0,0,-0.4,0,0
irwinar01,3871,5,0.604,552,396,0.241,4,0,0,2.25,1.75,0,0,15.1,0,0
tollewa01,2322,9,0.6,301,133,0.241,0,0,0,0,0,0,0,2.3,0,0
fabrejo01,1827,23,0.599,153,211,0.241,0,0,0,0,0,0,0,-2.2,0,0
nievewi01,1164,10,0.597,88,114,0.241,0,0,0,0,0,0,0,-2.2,0,0
esperdu01,739,2,0.593,87,83,0.241,1727,101,100,4.39,1.57,5,453,18.4,0,0
faheybi01,934,7,0.592,75,83,0.241,0,0,0,0,0,0,0,2.1,0,0
veryzto01,2848,14,0.577,250,231,0.241,0,0,0,0,0,0,0,-3.7,0,0
mollwfr01,1740,1,0.572,138,158,0.241,0,0,0,0,0,0,0,-2.9,0,0
fergujo01,3001,122,0.767,407,445,0.24,0,0,0,0,0,0,0,21,0,0
heldwo01,4019,179,0.752,524,559,0.24,0,0,0,0,0,0,0,22,0,0
kingji01,2918,117,0.737,374,401,0.24,0,0,0,0,0,0,0,11.1,0,0
kirklwi01,3494,148,0.726,443,509,0.24,0,0,0,0,0,0,0,9.5,0,0
ankieri01,1921,76,0.724,260,251,0.24,242,13,10,3.9,1.36,1,269,9.1,0,0
nixla01,1915,69,0.703,235,249,0.24,0,0,0,0,0,0,0,3.8,0,0
olivomi01,3765,145,0.692,435,490,0.24,0,0,0,0,0,0,0,8,0,0
stephge01,1913,37,0.68,283,207,0.24,0,0,0,0,0,0,0,4.5,0,0
herrmed01,2729,80,0.674,247,320,0.24,0,0,0,0,0,0,0,5.9,1,0
hodgero01,1426,19,0.664,119,147,0.24,0,0,0,0,0,0,0,6.1,0,0
keenaji01,1881,22,0.657,254,208,0.24,19,0,1,2.37,1.11,0,2,10.5,0,0
berryda01,2030,47,0.656,175,257,0.24,0,0,0,0,0,0,0,0.2,0,0
rebouje01,2229,20,0.65,310,202,0.24,0,0,0,0,0,0,0,10,0,0
greendi01,4007,80,0.65,427,422,0.24,0,0,0,0,0,0,0,16.1,0,0
terwiwa01,2091,22,0.648,271,162,0.24,0,0,0,0,0,0,0,7,0,0
quirkja01,2266,43,0.645,193,247,0.24,0,0,0,0,0,0,0,0.7,0,0
schatda01,242,5,0.642,22,29,0.24,1317,69,68,3.74,1.32,10,748,10.1,0,0
perezto03,1896,24,0.632,205,180,0.24,0,0,0,0,0,0,0,-0.2,0,0
olivaom01,242,5,0.608,25,29,0.24,1591,77,86,4.67,1.49,4,853,15.4,0,0
phillmi01,1719,11,0.605,166,145,0.24,0,0,0,0,0,0,0,0.6,0,0
zeidero01,3210,5,0.601,393,253,0.24,0,0,0,0,0,0,0,6,0,0
ramosdo01,1086,8,0.599,109,85,0.24,0,0,0,0,0,0,0,-1.9,0,0
kitsofr01,979,4,0.589,119,95,0.24,2221,129,118,3.17,1.27,7,736,25.2,0,0
martite01,1480,7,0.579,165,108,0.24,0,0,0,0,0,0,0,-2.7,0,0
dooinre01,4004,10,0.57,333,344,0.24,0,0,0,0,0,0,0,5.2,0,0
friaspe01,1346,1,0.557,132,108,0.24,0,0,0,0,0,0,0,-4.8,0,0
phelpke01,1854,123,0.854,308,313,0.239,0,0,0,0,0,0,0,9.4,0,0
kittlro01,2708,176,0.779,356,460,0.239,0,0,0,0,0,0,0,4.7,1,0
blancjo01,1193,67,0.758,137,200,0.239,0,0,0,0,0,0,0,1.5,0,0
simsdu01,2422,100,0.741,263,310,0.239,0,0,0,0,0,0,0,12.8,0,0
howelja02,2639,108,0.741,345,337,0.239,0,0,0,0,0,0,0,9.7,0,0
harreke01,2941,131,0.739,374,421,0.239,0,0,0,0,0,0,0,6.6,1,0
joosted01,5606,134,0.727,874,601,0.239,0,0,0,0,0,0,0,31.5,2,0
garrewa01,3285,61,0.691,438,340,0.239,0,0,0,0,0,0,0,16.8,0,0
paquecr01,2591,99,0.685,304,377,0.239,0,0,0,0,0,0,0,-1.6,0,0
allenbe01,3404,73,0.671,357,352,0.239,0,0,0,0,0,0,0,9.3,0,0
foxan01,1925,30,0.662,248,168,0.239,0,0,0,0,0,0,0,-0.5,0,0
woodwch01,1706,33,0.661,211,191,0.239,0,0,0,0,0,0,0,1.1,0,0
smithch04,2484,69,0.649,228,281,0.239,0,0,0,0,0,0,0,4.9,0,0
gallemi01,2931,42,0.648,374,282,0.239,0,0,0,0,0,0,0,17,0,0
mauchge01,737,5,0.645,93,62,0.239,0,0,0,0,0,0,0,-0.1,0,0
shelbjo01,3090,70,0.645,389,313,0.239,0,0,0,0,0,0,0,3.2,0,0
roberda06,2017,49,0.643,194,208,0.239,0,0,0,0,0,0,0,0.3,0,0
mathemi01,3877,67,0.637,353,443,0.239,0,0,0,0,0,0,0,-0.5,0,0
gonzare01,1539,19,0.635,185,136,0.239,1,0,0,0,0,0,0,4.2,0,0
winnihe01,1888,19,0.63,212,147,0.239,0,0,0,0,0,0,0,-0.5,0,0
garciki01,1470,12,0.609,162,112,0.239,0,0,0,0,0,0,0,4.9,0,0
dailyed01,2573,19,0.601,396,288,0.239,1237,66,69,3.39,1.29,1,407,5.3,0,0
striccu01,4635,12,0.6,790,411,0.239,27,2,0,3.67,1.52,1,10,-1.3,0,0
coopewi01,1227,6,0.578,111,106,0.239,3480,216,178,2.89,1.23,14,1252,53.6,0,0
kirkped01,3467,85,0.69,411,424,0.238,0,0,0,0,0,0,0,8.1,0,0
widgech01,1826,55,0.689,180,222,0.238,0,0,0,0,0,0,0,-0.4,0,0
milleno01,1364,24,0.679,166,159,0.238,0,0,0,0,0,0,0,1.2,0,0
harriwi01,2441,39,0.673,365,212,0.238,0,0,0,0,0,0,0,0,0,0
byrneto01,601,14,0.664,73,98,0.238,1362,85,69,4.11,1.6,12,766,11,1,0
chitiha01,1495,41,0.659,135,179,0.238,0,0,0,0,0,0,0,-0.6,0,0
spiezed01,1544,39,0.658,126,174,0.238,0,0,0,0,0,0,0,2.7,0,0
milleed03,5337,97,0.642,539,640,0.238,0,0,0,0,0,0,0,22.4,8,0
livinmi01,1490,19,0.636,128,153,0.238,0,0,0,0,0,0,0,2.3,0,0
zambrca01,693,24,0.636,75,71,0.238,1959,132,91,3.66,1.33,0,1637,43.9,3,0
gagliph01,1411,14,0.629,150,159,0.238,0,0,0,0,0,0,0,2.3,0,0
jorgear01,738,4,0.627,79,89,0.238,0,0,0,0,0,0,0,-0.6,0,0
vittos01,3760,4,0.617,560,295,0.238,0,0,0,0,0,0,0,15.3,0,0
craneed01,1409,18,0.612,199,84,0.238,1551,72,97,3.99,1.55,2,719,0.6,0,0
clinety01,1834,6,0.608,251,125,0.238,0,0,0,0,0,0,0,5.8,0,0
mccorba01,3645,15,0.6,433,417,0.238,0,0,0,0,0,0,0,3,0,0
oneilmi02,1995,4,0.58,177,179,0.238,0,0,0,0,0,0,0,0,0,0
rhoderi01,761,9,0.576,58,75,0.238,2593,151,125,3.6,1.31,1,1419,35.4,2,0
mcnalmi01,1078,1,0.566,169,85,0.238,0,0,0,0,0,0,0,0.1,0,0
